ArRId;ArRVersion;ArRCreated;ArRChanged;ArRName;ArRType;ArRPublicCode;ArRXEpsg2154;ArRYEpsg2154;ZdAId;ArRGeopoint;ArRTown;ArRPostalRegion;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns;ArRFareZone
463130;1023407-1034651;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Bérault;metro;-;658111;6860756;42318;48.84549169531883, 2.4292278831660274;Vincennes;94080;false;true;true;2
21942;1022296-44650;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Robespierre;metro;-;657661;6861892;44650;48.855673807602145, 2.422973086496351;Montreuil;93048;false;true;true;2
21937;1020534-44617;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;République;metro;-;653404;6863289;44617;48.8679430302528, 2.3648048051404125;Paris 10e;75110;false;true;true;1
21936;1025092-44072;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Maraîchers;metro;-;656416;6861574;44072;48.8527310195318, 2.406038544798052;Paris 20e;75120;false;true;true;1
21902;1020662-44617;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;République;metro;-;653365;6863198;44617;48.86712186029688, 2.364283168306327;Paris 3e;75103;false;true;true;1
21914;1025699-44524;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Porte de Saint-Cloud;metro;-;645468;6860024;44524;48.8379584046712, 2.2570461929221497;Paris 16e;75116;false;true;true;1
463287;1025914-1249384;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Pyrénées;metro;-;654905;6863930;44580;48.873818789232516, 2.3852029155695305;Paris 20e;75120;false;true;true;1
463257;1025523-44533;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Porte Maillot;metro;-;647361;6864437;44533;48.87780564948997, 2.2822896139411895;Paris 16e;75116;false;true;true;1
463262;1025766-44529;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Porte des Lilas;metro;-;656502;6864232;44529;48.87663999608692, 2.4069512666208994;Paris 20e;75120;false;true;true;1
463266;1026380-44931;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Ternes;metro;-;648522;6864474;44931;48.878227729914364, 2.298113288617243;Paris 17e;75117;false;true;true;1
463267;1026399-917052;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Tolbiac;metro;-;652795;6858647;43411;48.826153236395044, 2.3570185677381605;Paris 13e;75113;false;true;true;1
463268;1026458-44962;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Trocadéro;metro;-;647728;6862842;44962;48.86348766407144, 2.287492796966441;Paris 16e;75116;false;true;true;1
463246;1025252-42237;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Opéra;metro;-;650937;6863706;42237;48.87150983183611, 2.33112897430156;Paris 9e;75109;false;true;true;1
463250;1025334-58725;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Parmentier;metro;-;654131;6862984;58725;48.8652523948625, 2.3747477503599037;Paris 11e;75111;false;true;true;1
463251;1025350-828195;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Pierre et Marie Curie;metro;-;654279;6857492;44343;48.815877576797135, 2.3773629709859523;Ivry-sur-Seine;94041;false;true;true;2
463252;1025404-44372;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Place de Clichy;metro;-;650711;6865068;44372;48.883745195831814, 2.3278987090661447;Paris 18e;75118;false;true;true;1
463253;1025419-44372;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Place de Clichy;metro;-;650665;6865066;44372;48.88372367250468, 2.327268983025866;Paris 17e;75117;false;true;true;1
463228;1025289-999021;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Pereire;metro;-;648498;6865219;462376;48.88492986368921, 2.2977011238381806;Paris 17e;75117;false;true;true;1
463204;1024776-1347791;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;La Tour-Maubourg;metro;-;649408;6862186;43409;48.85772702258638, 2.3104735359369832;Paris 7e;75107;false;true;true;1
462995;1021290-58716;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Odéon;metro;-;651534;6861551;58716;48.8521754521333, 2.339515769617073;Paris 6e;75106;false;true;true;1
462943;1020464-999036;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Nation;metro;-;655662;6861072;462358;48.84816963664976, 2.3958259654514307;Paris 12e;75112;false;true;true;1
462945;1020485-44593;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Rambuteau;metro;-;652552;6862545;44593;48.861190156002216, 2.3532739485947705;Paris 4e;75104;false;true;true;1
462959;1020515-45116;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Vaneau;metro;-;650198;6861197;45116;48.848894569110655, 2.321351242354735;Paris 7e;75107;false;true;true;1
462915;1020400-1532516;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Saint-Philippe du Roule;metro;-;649397;6863791;44884;48.872155130129364, 2.310137205687824;Paris 8e;75108;false;true;true;1
21945;1021196-43055;2014-12-28T19:00:00-05:00;2021-05-04T13:56:16-04:00;Gambetta;metro;-;655876;6862946;43055;48.8650325635159, 2.3985373057045716;Paris 20e;75120;false;true;true;1
462997;1021061-43055;2019-01-27T19:00:00-05:00;2021-05-04T13:56:16-04:00;Gambetta;metro;-;655876;6862946;43055;48.8650325635159, 2.3985373057045716;Paris 20e;75120;false;true;true;1
480288;1219339-1220233;2020-12-06T19:00:00-05:00;2021-04-06T09:49:30-04:00;Saint-Ouen;metro;-;650348;6867459;480289;48.90521399143682, 2.3226598821131716;Saint-Ouen;93070;true;true;true;2
21961;1022559-43898;2014-12-28T19:00:00-05:00;2021-04-06T09:46:12-04:00;Madeleine;metro;-;650546;6863602;43898;48.87054467576818, 2.3258100487932767;Paris 8e;75108;true;true;true;1
412355;1024428-45558;2015-02-11T19:00:00-05:00;2023-11-22T13:43:25-05:00;Funiculaire Gare haute;metro;-;651787;6865263;45558;48.88557568016991, 2.342538863675838;Paris 18e;75118;false;false;false;1
463196;1024434-45558;2019-01-28T19:00:00-05:00;2023-11-22T13:43:25-05:00;Funiculaire Gare haute;metro;-;651787;6865263;45558;48.88557568016991, 2.342538863675838;Paris 18e;75118;false;false;false;1
463175;1024403-45559;2019-01-28T19:00:00-05:00;2023-11-22T13:43:25-05:00;Funiculaire Gare basse;metro;-;651791;6865165;45559;48.88469469848608, 2.3426045332495997;Paris 18e;75118;false;false;false;1
463135;1460236-1034639;2019-01-28T19:00:00-05:00;2023-03-28T09:32:29-04:00;Boucicaut;metro;-;647728;6860355;42370;48.84112235273189, 2.2877944613211745;Paris 15e;75115;false;true;true;1
462994;1460201-59379;2019-01-27T19:00:00-05:00;2023-03-28T09:26:19-04:00;Mabillon;metro;-;651210;6861641;59379;48.85296034241484, 2.3350868179946906;Paris 6e;75106;false;true;true;1
21909;1460153-43310;2014-12-28T19:00:00-05:00;2023-03-28T09:18:07-04:00;Grands Boulevards;metro;-;651820;6863688;43310;48.87141461663025, 2.343167503558386;Paris 2e;75102;false;true;true;1
463218;1458841-1347826;2019-01-28T19:00:00-05:00;2023-03-28T04:26:59-04:00;Louvre - Rivoli;metro;-;651651;6862521;44645;48.86090733331513, 2.3409964272720214;Paris 1er;75101;false;true;true;1
21916;1458082-45065;2014-12-28T19:00:00-05:00;2023-03-07T04:47:45-05:00;Voltaire;metro;-;654525;6862145;45065;48.8577352946053, 2.380208011587922;Paris 11e;75111;false;true;true;1
